2025-06-05 10:15:54,496 - INFO - 开始爬取分类: 性感美女 (xgmn)
2025-06-05 10:15:54,496 - INFO - 正在解析页面: https://www.3gbizhi.com/meinv/xgmn/
2025-06-05 10:15:57,025 - INFO - 页面 https://www.3gbizhi.com/meinv/xgmn/ 找到 25 个图片链接
2025-06-05 10:15:58,025 - INFO - 正在解析页面: https://www.3gbizhi.com/meinv/xgmn/index_2.html
2025-06-05 10:15:58,551 - INFO - 页面 https://www.3gbizhi.com/meinv/xgmn/index_2.html 找到 25 个图片链接
2025-06-05 10:15:59,552 - INFO - 正在解析页面: https://www.3gbizhi.com/meinv/xgmn/index_3.html
2025-06-05 10:16:00,093 - INFO - 页面 https://www.3gbizhi.com/meinv/xgmn/index_3.html 找到 25 个图片链接
2025-06-05 10:16:01,093 - INFO - 找到 75 个图片详情页
2025-06-05 10:16:36,024 - ERROR - 下载图片失败 https://pic.3gbizhi.com/uploads/20241113/77962e0c19f1582d8687ea2ee7871820.webp: HTTPSConnectionPool(host='pic.3gbizhi.com', port=443): Max retries exceeded with url: /uploads/20241113/77962e0c19f1582d8687ea2ee7871820.webp (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f638643e120>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-06-05 10:16:37,027 - ERROR - 下载图片失败 https://pic.3gbizhi.com/uploads/20241113/9e2464dfd878700335805b32d4677e26.webp: HTTPSConnectionPool(host='pic.3gbizhi.com', port=443): Max retries exceeded with url: /uploads/20241113/9e2464dfd878700335805b32d4677e26.webp (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f638643e510>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-06-05 10:16:38,029 - ERROR - 下载图片失败 https://pic.3gbizhi.com/uploads/20241113/0a867b0622d04b30eca1cc88accc3528.webp: HTTPSConnectionPool(host='pic.3gbizhi.com', port=443): Max retries exceeded with url: /uploads/20241113/0a867b0622d04b30eca1cc88accc3528.webp (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f638643e000>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-06-05 10:16:39,041 - ERROR - 下载图片失败 https://pic.3gbizhi.com/uploads/20241113/4e85174d5885453f3bf4c191eee313f8.webp: HTTPSConnectionPool(host='pic.3gbizhi.com', port=443): Max retries exceeded with url: /uploads/20241113/4e85174d5885453f3bf4c191eee313f8.webp (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f638643dd30>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-06-05 10:16:40,043 - ERROR - 下载图片失败 https://pic.3gbizhi.com/uploads/20241113/1654c35d3f8ba6f999e0e077b24ca15c.webp: HTTPSConnectionPool(host='pic.3gbizhi.com', port=443): Max retries exceeded with url: /uploads/20241113/1654c35d3f8ba6f999e0e077b24ca15c.webp (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f638643dac0>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-06-05 10:16:41,045 - ERROR - 下载图片失败 https://pic.3gbizhi.com/uploads/20241113/023ac444232837fe04f584f8d0fc92cc.webp: HTTPSConnectionPool(host='pic.3gbizhi.com', port=443): Max retries exceeded with url: /uploads/20241113/023ac444232837fe04f584f8d0fc92cc.webp (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f638643ea20>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-06-05 10:16:42,048 - ERROR - 下载图片失败 https://pic.3gbizhi.com/uploads/20241113/da15394de2b10e1e0033800b8f4a7268.webp: HTTPSConnectionPool(host='pic.3gbizhi.com', port=443): Max retries exceeded with url: /uploads/20241113/da15394de2b10e1e0033800b8f4a7268.webp (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f638643ee10>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-06-05 10:16:43,050 - ERROR - 下载图片失败 https://pic.3gbizhi.com/uploads/20241113/9478bbfb2f35bd86ddf09fd871f77779.webp: HTTPSConnectionPool(host='pic.3gbizhi.com', port=443): Max retries exceeded with url: /uploads/20241113/9478bbfb2f35bd86ddf09fd871f77779.webp (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f638643f200>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-06-05 10:16:44,061 - ERROR - 下载图片失败 https://pic.3gbizhi.com/uploads/20241113/b0de9329464e189acbbb994aea9cebe0.webp: HTTPSConnectionPool(host='pic.3gbizhi.com', port=443): Max retries exceeded with url: /uploads/20241113/b0de9329464e189acbbb994aea9cebe0.webp (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f638643f5f0>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-06-05 10:16:45,064 - ERROR - 下载图片失败 https://pic.3gbizhi.com/uploads/20241113/24e367fc04e2280c825a76d3291aeabe.webp: HTTPSConnectionPool(host='pic.3gbizhi.com', port=443): Max retries exceeded with url: /uploads/20241113/24e367fc04e2280c825a76d3291aeabe.webp (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f638643fa10>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-06-05 10:16:46,066 - ERROR - 下载图片失败 https://pic.3gbizhi.com/uploads/20241113/1ae1566ea0504e54fad7f17bf65df79b.webp: HTTPSConnectionPool(host='pic.3gbizhi.com', port=443): Max retries exceeded with url: /uploads/20241113/1ae1566ea0504e54fad7f17bf65df79b.webp (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f63864681d0>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-06-05 10:16:47,068 - ERROR - 下载图片失败 https://pic.3gbizhi.com/uploads/20241113/aeb23f5b8272d162db482cdee28564ab.webp: HTTPSConnectionPool(host='pic.3gbizhi.com', port=443): Max retries exceeded with url: /uploads/20241113/aeb23f5b8272d162db482cdee28564ab.webp (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f6386468290>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-06-05 10:16:48,071 - ERROR - 下载图片失败 https://pic.3gbizhi.com/uploads/20241113/4f02d5a08bdb3fe3611451e20fe5b508.webp: HTTPSConnectionPool(host='pic.3gbizhi.com', port=443): Max retries exceeded with url: /uploads/20241113/4f02d5a08bdb3fe3611451e20fe5b508.webp (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f63864686b0>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-06-05 10:16:49,078 - ERROR - 下载图片失败 https://pic.3gbizhi.com/uploads/20241113/1c34c03a065a887e82be2fd60bb31b00.webp: HTTPSConnectionPool(host='pic.3gbizhi.com', port=443): Max retries exceeded with url: /uploads/20241113/1c34c03a065a887e82be2fd60bb31b00.webp (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f6386468ad0>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-06-05 10:16:50,080 - ERROR - 下载图片失败 https://pic.3gbizhi.com/uploads/20241113/143973db4d49c544e255fc44334adf3a.webp: HTTPSConnectionPool(host='pic.3gbizhi.com', port=443): Max retries exceeded with url: /uploads/20241113/143973db4d49c544e255fc44334adf3a.webp (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f638643ff80>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-06-05 10:16:51,701 - ERROR - 下载图片失败 https://pic.3gbizhi.com/uploadmark/20250415/26710f4c529262c8ded914304a1a759f.webp: HTTPSConnectionPool(host='pic.3gbizhi.com', port=443): Max retries exceeded with url: /uploadmark/20250415/26710f4c529262c8ded914304a1a759f.webp (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f63865ca8a0>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-06-05 10:16:52,704 - ERROR - 下载图片失败 https://pic.3gbizhi.com/uploads/20250415/d2e74c9f89aaa2926af6f721dad37c3c.webp: HTTPSConnectionPool(host='pic.3gbizhi.com', port=443): Max retries exceeded with url: /uploads/20250415/d2e74c9f89aaa2926af6f721dad37c3c.webp (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f63865cae40>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-06-05 10:16:53,706 - ERROR - 下载图片失败 https://pic.3gbizhi.com/uploads/20250415/d270990d94436a0ec13ca10e5444e5f2.webp: HTTPSConnectionPool(host='pic.3gbizhi.com', port=443): Max retries exceeded with url: /uploads/20250415/d270990d94436a0ec13ca10e5444e5f2.webp (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f63865cb3e0>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-06-05 10:16:54,718 - ERROR - 下载图片失败 https://pic.3gbizhi.com/uploads/20250415/b569d12092839915b5d2f4847a2cef0d.webp: HTTPSConnectionPool(host='pic.3gbizhi.com', port=443): Max retries exceeded with url: /uploads/20250415/b569d12092839915b5d2f4847a2cef0d.webp (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f63865cbb90>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-06-05 10:16:55,720 - ERROR - 下载图片失败 https://pic.3gbizhi.com/uploads/20250415/0915741aa451405a8c448c85d1419d48.webp: HTTPSConnectionPool(host='pic.3gbizhi.com', port=443): Max retries exceeded with url: /uploads/20250415/0915741aa451405a8c448c85d1419d48.webp (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f63865cbe00>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-06-05 10:16:56,723 - ERROR - 下载图片失败 https://pic.3gbizhi.com/uploads/20250415/49e276be5bfc258844c9b17dd2c386e4.webp: HTTPSConnectionPool(host='pic.3gbizhi.com', port=443): Max retries exceeded with url: /uploads/20250415/49e276be5bfc258844c9b17dd2c386e4.webp (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f63865c9e50>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-06-05 10:16:57,725 - ERROR - 下载图片失败 https://pic.3gbizhi.com/uploads/20250415/c63d48bbcd6536b5063b052faea69402.webp: HTTPSConnectionPool(host='pic.3gbizhi.com', port=443): Max retries exceeded with url: /uploads/20250415/c63d48bbcd6536b5063b052faea69402.webp (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f63865c9310>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-06-05 10:16:58,727 - ERROR - 下载图片失败 https://pic.3gbizhi.com/uploads/20250415/37adaf1a3fc0d7b715560475cd532f7c.webp: HTTPSConnectionPool(host='pic.3gbizhi.com', port=443): Max retries exceeded with url: /uploads/20250415/37adaf1a3fc0d7b715560475cd532f7c.webp (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f63865c8ec0>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-06-05 10:16:59,737 - ERROR - 下载图片失败 https://pic.3gbizhi.com/uploads/20250415/7a3b456e74c7fa5ee86ebf55c8ed4cff.webp: HTTPSConnectionPool(host='pic.3gbizhi.com', port=443): Max retries exceeded with url: /uploads/20250415/7a3b456e74c7fa5ee86ebf55c8ed4cff.webp (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f63865c8c50>: Failed to establish a new connection: [Errno 111] Connection refused'))
